AREA_DEL_HECHO,LUGAR,DIA,HORA_INFRACCION,ARMA,EDAD,SEXO,ANTECEDENTES,DISTRITO,PRESUNTA_MOTIVACION
URBANO,VIA PUBLICA,SABADO,H01,ARMA DE FUEGO,43,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H08,ARMA BLANCA,26,HOMBRE,SIN_DATO,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,SABADO,H12,ARMA DE FUEGO,26,HOMBRE,NO,ESTEROS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,DOMINGO,H03,ARMA DE FUEGO,21,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H04,ARMA DE FUEGO,56,HOMBRE,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
RURAL,VIA PUBLICA,DOMINGO,H16,ARMA DE FUEGO,37,HOMBRE,SIN_DATO,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H19,ARMA DE FUEGO,34,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H17,ARMA DE FUEGO,33,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,LUNES,H16,ARMA DE FUEGO,23,MUJER,SIN_DATO,NUEVA PROSPERINA,VIOLENCIA INTRAFAMILIAR
URBANO,VIA PUBLICA,LUNES,H21,ARMA DE FUEGO,38,MUJER,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H12,ARMA DE FUEGO,16,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H12,ARMA DE FUEGO,31,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H13,ARMA DE FUEGO,21,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H13,ARMA DE FUEGO,31,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H20,ARMA DE FUEGO,41,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H01,ARMA DE FUEGO,19,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H20,ARMA DE FUEGO,39,HOMBRE,SIN_DATO,MODELO,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,JUEVES,H17,ARMA DE FUEGO,33,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H20,ARMA DE FUEGO,58,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H20,ARMA DE FUEGO,23,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H21,ARMA DE FUEGO,21,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H20,ARMA DE FUEGO,17,HOMBRE,SIN_DATO,NUEVA PROSPERINA,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,JUEVES,H20,ARMA DE FUEGO,27,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,JUEVES,H08,ARMA CONTUNDENTE,45,HOMBRE,SIN_DATO,PROGRESO,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,JUEVES,H20,CONSTRICTORA,27,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H13,ARMA DE FUEGO,22,HOMBRE,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H15,ARMA DE FUEGO,38,MUJER,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H13,ARMA DE FUEGO,38,HOMBRE,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H21,ARMA DE FUEGO,45,HOMBRE,SIN_DATO,MODELO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H01,ARMA DE FUEGO,31,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H23,ARMA DE FUEGO,28,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H03,ARMA DE FUEGO,44,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H03,ARMA DE FUEGO,56,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,DOMINGO,H16,ARMA DE FUEGO,94,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,DOMINGO,H16,ARMA DE FUEGO,55,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H00,ARMA DE FUEGO,0,HOMBRE,SIN_DATO,CEIBOS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H01,ARMA DE FUEGO,26,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H15,ARMA DE FUEGO,34,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,LUNES,H23,ARMA DE FUEGO,23,HOMBRE,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H23,ARMA DE FUEGO,29,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H11,ARMA DE FUEGO,25,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H19,ARMA DE FUEGO,39,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H21,ARMA DE FUEGO,28,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H14,ARMA BLANCA,78,HOMBRE,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H16,ARMA DE FUEGO,34,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H23,ARMA DE FUEGO,29,MUJER,SIN_DATO,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H10,ARMA DE FUEGO,18,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H07,ARMA DE FUEGO,51,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,JUEVES,H12,ARMA DE FUEGO,33,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H12,ARMA DE FUEGO,26,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H18,ARMA DE FUEGO,35,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H20,ARMA DE FUEGO,56,HOMBRE,SIN_DATO,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H20,ARMA BLANCA,23,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H10,ARMA DE FUEGO,16,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H15,ARMA DE FUEGO,25,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H17,ARMA DE FUEGO,31,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H17,ARMA DE FUEGO,16,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H19,ARMA DE FUEGO,18,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H22,ARMA DE FUEGO,27,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H00,ARMA DE FUEGO,32,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H01,ARMA DE FUEGO,25,HOMBRE,SIN_DATO,MODELO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H01,ARMA DE FUEGO,54,HOMBRE,SIN_DATO,MODELO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H01,ARMA DE FUEGO,23,MUJER,SIN_DATO,MODELO,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H09,ARMA DE FUEGO,18,HOMBRE,SIN_DATO,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,SABADO,H13,ARMA DE FUEGO,30,HOMBRE,SIN_DATO,FLORIDA,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,SABADO,H15,ARMA DE FUEGO,28,HOMBRE,SIN_DATO,NUEVA PROSPERINA,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,SABADO,H15,ARMA DE FUEGO,24,HOMBRE,SIN_DATO,NUEVA PROSPERINA,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,DOMINGO,H03,ARMA DE FUEGO,43,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H04,ARMA BLANCA,46,HOMBRE,SIN_DATO,SUR,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,DOMINGO,H05,ARMA DE FUEGO,27,MUJER,SIN_DATO,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,DOMINGO,H21,ARMA DE FUEGO,25,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H07,ARMA DE FUEGO,43,HOMBRE,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H00,ARMA DE FUEGO,23,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,LUNES,H18,ARMA DE FUEGO,37,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,LUNES,H19,ARMA DE FUEGO,25,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,LUNES,H19,ARMA DE FUEGO,25,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H03,ARMA DE FUEGO,40,HOMBRE,SIN_DATO,MODELO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H14,ARMA DE FUEGO,24,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H22,ARMA DE FUEGO,22,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H22,ARMA DE FUEGO,29,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H04,ARMA DE FUEGO,26,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H14,ARMA DE FUEGO,25,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H07,ARMA DE FUEGO,49,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H13,ARMA DE FUEGO,21,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H15,ARMA DE FUEGO,27,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H17,ARMA DE FUEGO,31,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H21,ARMA DE FUEGO,22,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H12,ARMA DE FUEGO,40,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,VIERNES,H13,ARMA DE FUEGO,28,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H17,ARMA DE FUEGO,17,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,VIERNES,H22,ARMA DE FUEGO,22,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,VIERNES,H22,ARMA DE FUEGO,28,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H03,ARMA DE FUEGO,24,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H22,ARMA DE FUEGO,30,HOMBRE,SIN_DATO,PROGRESO,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H16,ARMA DE FUEGO,18,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H17,ARMA DE FUEGO,32,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H20,ARMA DE FUEGO,37,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H18,ARMA DE FUEGO,32,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,DOMINGO,H02,ARMA DE FUEGO,35,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H22,ARMA DE FUEGO,29,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,DOMINGO,H02,ARMA DE FUEGO,28,HOMBRE,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H00,ARMA DE FUEGO,49,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H01,ARMA DE FUEGO,22,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H03,ARMA DE FUEGO,30,HOMBRE,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H18,ARMA DE FUEGO,34,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H23,ARMA DE FUEGO,24,MUJER,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H00,ARMA DE FUEGO,19,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,LUNES,H13,ARMA DE FUEGO,26,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MARTES,H06,ARMA DE FUEGO,68,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H23,ARMA DE FUEGO,30,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H20,ARMA DE FUEGO,31,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H23,ARMA DE FUEGO,27,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H21,ARMA DE FUEGO,44,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H06,ARMA DE FUEGO,31,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H19,ARMA DE FUEGO,58,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H19,ARMA DE FUEGO,43,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H20,ARMA DE FUEGO,27,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H23,ARMA DE FUEGO,28,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H23,ARMA DE FUEGO,25,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H19,ARMA BLANCA,50,HOMBRE,SIN_DATO,NUEVA PROSPERINA,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,JUEVES,H07,ARMA DE FUEGO,42,MUJER,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H01,ARMA DE FUEGO,23,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H01,ARMA DE FUEGO,23,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H20,ARMA DE FUEGO,44,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H16,ARMA DE FUEGO,30,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H19,ARMA DE FUEGO,23,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H16,ARMA DE FUEGO,46,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H22,ARMA DE FUEGO,38,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H21,ARMA DE FUEGO,36,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H21,ARMA DE FUEGO,15,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H21,ARMA DE FUEGO,26,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H21,ARMA DE FUEGO,18,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H18,OTROS,37,HOMBRE,SIN_DATO,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,SABADO,H19,ARMA DE FUEGO,36,HOMBRE,SIN_DATO,PASCUALES,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H22,ARMA DE FUEGO,37,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H22,ARMA DE FUEGO,23,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H23,ARMA DE FUEGO,46,MUJER,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H05,ARMA DE FUEGO,27,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H23,ARMA BLANCA,61,HOMBRE,SIN_DATO,NUEVA PROSPERINA,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,DOMINGO,H15,ARMA DE FUEGO,23,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H01,ARMA DE FUEGO,33,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,LUNES,H21,ARMA DE FUEGO,41,HOMBRE,SIN_DATO,PORTETE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H16,ARMA DE FUEGO,21,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H17,ARMA DE FUEGO,33,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H20,ARMA DE FUEGO,33,HOMBRE,SIN_DATO,SAMBORONDON,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,MARTES,H22,ARMA DE FUEGO,47,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MARTES,H22,ARMA DE FUEGO,47,MUJER,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H11,ARMA DE FUEGO,40,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,DOMINGO,H22,ARMA DE FUEGO,27,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H14,ARMA DE FUEGO,33,HOMBRE,SIN_DATO,FLORIDA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H19,ARMA DE FUEGO,28,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H19,ARMA DE FUEGO,20,MUJER,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H19,ARMA DE FUEGO,22,HOMBRE,SIN_DATO,DURAN,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H21,ARMA DE FUEGO,29,HOMBRE,SIN_DATO,MODELO,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,MIERCOLES,H15,ARMA BLANCA,30,HOMBRE,SIN_DATO,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,MIERCOLES,H15,ARMA DE FUEGO,52,HOMBRE,SIN_DATO,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,MIERCOLES,H15,ARMA DE FUEGO,23,HOMBRE,SIN_DATO,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,MIERCOLES,H15,ARMA DE FUEGO,31,HOMBRE,SIN_DATO,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,MIERCOLES,H15,ARMA DE FUEGO,23,HOMBRE,SIN_DATO,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,MIERCOLES,H15,ARMA BLANCA,37,HOMBRE,SIN_DATO,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,MIERCOLES,H15,ARMA DE FUEGO,29,HOMBRE,SIN_DATO,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,MIERCOLES,H15,ARMA DE FUEGO,39,HOMBRE,SIN_DATO,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,MIERCOLES,H15,ARMA DE FUEGO,28,HOMBRE,SIN_DATO,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,MIERCOLES,H15,ARMA DE FUEGO,29,HOMBRE,SIN_DATO,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,MIERCOLES,H15,ARMA BLANCA,22,HOMBRE,SIN_DATO,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,MIERCOLES,H15,ARMA DE FUEGO,35,HOMBRE,SIN_DATO,PASCUALES,VIOLENCIA COMUNITARIA
URBANO,LUGARES PRIVADOS,MIERCOLES,H15,ARMA BLANCA,33,HOMBRE,SIN_DATO,PASCUALES,VIOLENCIA COMUNITARIA
RURAL,VIA PUBLICA,JUEVES,H16,ARMA DE FUEGO,25,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,LUNES,H10,ARMA DE FUEGO,25,HOMBRE,SIN_DATO,PROGRESO,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,MIERCOLES,H21,ARMA DE FUEGO,29,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H22,ARMA BLANCA,53,HOMBRE,SIN_DATO,NUEVA PROSPERINA,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,VIERNES,H15,ARMA DE FUEGO,41,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,JUEVES,H09,ARMA DE FUEGO,20,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H18,ARMA DE FUEGO,22,HOMBRE,SIN_DATO,ESTEROS,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H21,ARMA DE FUEGO,54,HOMBRE,SIN_DATO,9 DE OCTUBRE,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H21,ARMA DE FUEGO,19,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,VIERNES,H08,ARMA DE FUEGO,26,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H14,ARMA BLANCA,43,HOMBRE,SIN_DATO,SAMBORONDON,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,DOMINGO,H02,ARMA BLANCA,29,HOMBRE,SIN_DATO,9 DE OCTUBRE,VIOLENCIA COMUNITARIA
URBANO,VIA PUBLICA,SABADO,H14,ARMA DE FUEGO,20,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,VIA PUBLICA,SABADO,H17,ARMA DE FUEGO,22,HOMBRE,SIN_DATO,NUEVA PROSPERINA,DELINCUENCIA COMUN
URBANO,LUGARES PRIVADOS,SABADO,H19,ARMA DE FUEGO,40,HOMBRE,SIN_DATO,SUR,DELINCUENCIA COMUN
